frame, success, confidence, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU04_c, AU12_c, AU15_c, AU23_c, AU28_c, AU45_c
1, 1, 0.942169, 0.890498, 0.507537, 0, 0, 0, 0.784375, 0, 0, 0, 0, 0, 0, 2.91824, 0, 0, 0, 0, 1, 1, 0
1, 1, 0.949506, 0.839588, 0, 0, 0, 0, 0.682708, 0, 0, 0, 0, 0, 0, 3.2304, 0, 0, 0, 0, 1, 0, 0
1, 1, 0.948066, 0.827398, 0, 0.689398, 0, 0, 0, 0, 0, 0, 0.51617, 0, 0, 4.41672, 0, 0, 0, 0, 0, 0, 0
1, 1, 0.953682, 0.639348, 0, 0.554184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.01833, 0.572706, 0, 0, 0, 1, 0, 0
1, 1, 0.959815, 1.03708, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.64563, 0.66393, 0, 0, 0, 1, 0, 0
1, 1, 0.950334, 1.44524, 0.545226, 0.627616, 0.513107, 0, 0.553789, 0, 0, 0, 0.505093, 0, 0, 3.41217, 0.581372, 0, 0, 0, 1, 0, 0
1, 1, 0.961885, 1.97694, 0.918434, 0.656254, 0.756212, 0, 0, 0, 0, 0, 0, 0, 0.627719, 2.83338, 0.559817, 0, 0, 0, 1, 0, 0
1, 1, 0.958243, 2.07695, 0.718777, 0, 0.660712, 0, 0.540586, 0, 0, 0, 0, 0, 0, 2.18895, 0.59411, 0, 0, 0, 0, 0, 0
1, 1, 0.960505, 2.05514, 0.589357, 0, 0, 0, 0.789362, 0, 0, 0, 0, 0, 0.529164, 2.18276, 0.53208, 0, 0, 0, 0, 0, 0
1, 1, 0.964982, 2.17346, 0, 0, 0.687119, 0, 0.646965, 0, 0, 0, 0, 0, 0.599614, 2.50655, 0, 0, 0, 0, 0, 0, 0
1, 1, 0.966282, 1.98171, 0, 0, 0.517503, 0, 0.608121, 0, 0, 0, 0, 0, 0, 2.14941, 0, 0, 0, 0, 0, 0, 0
1, 1, 0.94869, 1.81641, 0.61982, 0.696801, 0, 0, 0.958332, 0, 0, 0, 0, 0, 0.861076, 2.84879, 0.590715, 0, 0, 0, 1, 0, 0
1, 1, 0.958876, 1.61731, 0, 0.50963, 0.522991, 0, 0, 0, 0, 0, 0, 0, 0.623644, 3.21616, 0.617237, 0, 0, 0, 1, 0, 0
1, 1, 0.94797, 1.44452, 0, 0.613223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.66049, 0.617168, 0, 0, 0, 1, 0, 0
1, 1, 0.952527, 1.62522, 0, 0, 0, 0, 0, 0, 0.548635, 0, 0, 0, 0, 4.32981, 0.589795, 0, 0, 0, 1, 0, 0
1, 1, 0.958904, 1.75224, 0, 0, 0, 0, 0, 0, 0.594617, 0, 0, 0, 0, 4.22492, 0.699828, 0, 0, 0, 1, 0, 0
1, 1, 0.9591, 1.7568, 0, 0, 0.663273, 0, 0, 0, 0.763827, 0, 0, 0, 0, 4.17842, 0.610863, 0, 0, 0, 1, 0, 0
1, 1, 0.962729, 1.76363, 0, 0, 0, 0, 0, 0, 0.500048, 0, 0, 0, 0, 3.75756, 0.617028, 0, 0, 0, 1, 0, 0
1, 1, 0.964324, 1.57282, 0, 0, 0, 0, 0, 0, 0.691816, 0, 0, 0, 0, 3.73191, 0.602832, 0, 0, 0, 1, 0, 0
1, 1, 0.964531, 1.79037, 0, 0, 0, 0, 0, 0, 0.839745, 0, 0, 0, 0, 4.28652, 0.654926, 0, 0, 0, 1, 0, 0
1, 1, 0.966245, 1.84921, 0, 0, 0, 0, 0, 0, 0.89704, 0, 0, 0, 0, 4.51061, 0.654271, 0, 0, 0, 1, 0, 1
1, 1, 0.969724, 1.65488, 0, 0, 0, 0, 0, 0, 0.963518, 0, 0, 0, 0, 4.4146, 0.713214, 0, 0, 0, 1, 0, 0
1, 1, 0.962577, 1.54435, 0, 0, 0, 0, 0, 0, 0.769371, 0, 0, 0, 0, 4.78117, 0.729826, 0, 0, 0, 0, 0, 0
1, 1, 0.973355, 1.53053, 0, 0, 0, 0, 0, 0, 0.780781, 0, 0.734874, 0, 0, 4.23941, 0.586014, 0, 0, 0, 1, 0, 0
1, 1, 0.9747, 1.0263, 0, 0, 0, 0, 0, 0, 0.730578, 0, 0.505602, 0, 0, 3.50818, 0.577737, 0, 0, 0, 1, 0, 1
1, 1, 0.977108, 1.09519, 0, 0, 0.705212, 0, 0, 0, 0, 0, 0, 0, 0, 0.868952, 0, 0, 0, 0, 1, 0, 0
1, 1, 0.981097, 0.790994, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.658247, 0.549751, 0, 0, 0, 0, 1, 0, 0
1, 1, 0.981095, 0.986616, 0, 0, 0, 0, 0, 0, 0, 0, 0.539551, 0, 0.588113, 1.03908, 0, 0, 0, 0, 1, 0, 0
1, 1, 0.976885, 1.07475, 0, 0, 0, 0, 0, 0, 0, 0, 0.734195, 0, 0, 1.35747, 0, 0, 0, 0, 1, 0, 0
1, 1, 0.977301, 1.55452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54068, 0.55726, 0, 0, 0, 1, 0, 1
1, 1, 0.971783, 1.52277, 0, 0, 0, 0, 0.653184, 0, 0, 0, 0, 0, 0, 2.32066, 0.539718, 0, 0, 0, 1, 0, 0
1, 1, 0.971583, 1.5974, 0, 0, 0, 0, 0, 0, 0, 0, 0.730385, 0, 0, 2.81194, 0, 0, 0, 0, 0, 0, 0
1, 1, 0.970492, 0.987819, 0, 0.574951, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8216, 0, 0, 0, 0, 1, 0, 0
1, 1, 0.977631, 0.973308, 0.562555, 0, 0, 0, 0, 0, 0, 0, 0.585346, 0, 0, 3.15423, 0, 0, 0, 0, 1, 0, 1
1, 1, 0.9775, 0.737458, 0, 0.53255, 0, 0, 0, 0, 0, 0, 0.739032, 0, 0, 2.85712, 0.502177, 1, 0, 0, 1, 0, 1
1, 1, 0.977688, 0.668073, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07581, 2.27499, 0.546249, 0, 0, 0, 1, 0, 1
1, 1, 0.979475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.65863, 0, 0.512859, 1.71713, 0.571439, 0, 0, 0, 1, 0, 1
1, 1, 0.974621, 0.751997, 0.744076, 0, 0, 0, 0, 0, 0, 0, 0.755347, 0, 0, 1.63948, 0, 0, 0, 0, 1, 0, 1
1, 1, 0.967407, 1.19922, 0.788548, 0, 0, 0, 0, 0, 0, 0, 0.670342, 0, 0, 2.13488, 0.593405, 0, 0, 0, 1, 0, 1
1, 1, 0.971355, 1.05494, 0.547462, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.26285, 0.770702, 0, 0, 0, 1, 0, 1
1, 1, 0.965106, 1.12818, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.32521, 0.726857, 0, 0, 0, 1, 0, 0
1, 1, 0.965471, 1.23127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.531398, 3.41074, 0.565704, 0, 0, 0, 1, 0, 0
1, 1, 0.974572, 1.10204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.32025, 0.590215, 0, 0, 0, 1, 0, 0
1, 1, 0.957833, 0.875561, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.37317, 0.687286, 0, 0, 0, 1, 0, 0
1, 1, 0.958438, 0.985556, 0, 0, 0, 0, 0, 0, 0, 0, 0.598314, 0, 0, 4.75102, 0.711064, 0, 0, 0, 0, 0, 0
1, 1, 0.965842, 0.99881, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.65381, 0.733584, 0, 0, 0, 0, 0, 0
1, 1, 0.968459, 1.16238, 0, 0, 0, 0, 0, 0, 0, 0, 0.539735, 0, 0, 4.45618, 0.523015, 0, 0, 0, 1, 0, 0
1, 1, 0.97193, 0.825535, 0, 0.514078, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.33519, 0, 0, 0, 0, 0, 0, 0
1, 1, 0.972817, 0.801393, 0, 0.546161, 0, 0, 0, 0, 0, 0, 0.616631, 0, 0, 3.67616, 0, 0, 0, 0, 0, 0, 0
1, 1, 0.974669, 0.687844, 0, 0.571014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.50115, 0, 0, 0, 0, 0, 0, 0
1, 1, 0.975246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.551718, 0, 0, 2.71947, 0, 0, 0, 0, 0, 0, 0
1, 1, 0.971489, 0, 0, 0.624109, 0, 0, 0, 0, 0, 0, 0.529029, 0, 0, 2.31552, 0, 0, 0, 0, 0, 1, 0
1, 1, 0.973448, 0, 0, 0.6016, 0, 0, 0, 0, 0, 0, 0.537128, 0, 0, 1.92819, 0, 0, 0, 0, 0, 1, 0
1, 1, 0.970613, 0.677974, 0, 0, 0.719926, 0, 0, 0, 0, 0, 0, 0, 0, 2.19231, 0, 0, 0, 0, 0, 1, 0
1, 1, 0.970241, 0.668994, 0, 0.574309, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.75485, 0, 0, 0, 0, 0, 0, 0
1, 1, 0.971907, 0.715279, 0.569858, 0.729549, 0, 0, 0.522345, 0, 0, 0, 0, 0, 0, 2.82282, 0, 0, 0, 0, 0, 0, 0
1, 1, 0.968951, 0.684072, 0, 0.509712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.31585, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.971043, 0.868361, 0, 0.501361, 0.572825, 0, 0, 0, 0, 0, 0, 0, 0, 2.46238, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.965313, 0.809566, 0.528126, 0.530063, 0, 0, 0.71063, 0, 0, 0, 0, 0, 0.667608, 2.09193, 0, 0, 0, 0, 0, 1, 0
1, 1, 0.960213, 0.919575, 0, 0, 0, 0, 0.578399, 0, 0, 0, 0, 0.56086, 0, 1.75986, 0, 0, 1, 0, 0, 0, 0
1, 1, 0.96219, 0.817107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.816628, 1.16677, 1.10641, 0.501403, 0, 1, 0, 0, 1, 0
1, 1, 0.964656, 0.821999, 0, 0, 0, 0, 0, 0, 0, 0, 0.521758, 0.647523, 0.836916, 1.25344, 0, 0, 1, 0, 0, 0, 0
1, 1, 0.967515, 1.09641, 0.746021, 0.712535, 0, 0, 0, 0, 0, 0, 0.563906, 0, 0, 2.64818, 0, 0, 0, 0, 0, 1, 0
1, 1, 0.968549, 0, 0, 0.900599, 0, 0, 0, 0, 0.639174, 0, 0, 0, 0, 3.5774, 0.628281, 0, 1, 0, 1, 1, 0
1, 1, 0.967653, 0.868856, 0.548585, 0.738417, 0, 0, 0.552906, 0, 0.708609, 0, 0, 0, 0, 4.18767, 0.591908, 0, 1, 0, 0, 0, 0
1, 1, 0.963775, 0.677711, 0, 0.543151, 0.632707, 0, 0, 0, 0.704954, 0, 0, 0, 0, 3.62875, 0.583372, 0, 1, 0, 0, 0, 0
1, 1, 0.967628, 0, 0.540958, 0, 0, 0, 0, 0, 0.594963, 0, 0, 0, 0, 3.95462, 0.613725, 0, 1, 0, 0, 1, 0
1, 1, 0.970858, 0, 0, 0.515631, 0, 0, 0, 0, 0.694821, 0, 0, 0, 0, 3.85226, 0.664835, 0, 1, 0, 0, 1, 0
1, 1, 0.97207, 0, 0, 0, 0, 0, 0, 0, 0.706425, 0, 0, 0, 0, 3.37014, 0.569838, 0, 1, 0, 1, 1, 0
1, 1, 0.972113, 0, 0, 0.503009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.57322, 0, 0, 1, 0, 0, 0, 0
1, 1, 0.972028, 0, 0, 0, 0, 0, 0, 0, 0.616049, 0, 0, 0, 0.624811, 2.17495, 0, 0, 1, 0, 1, 1, 0
1, 1, 0.970755, 0, 0.700452, 0.552206, 0, 0, 0.883018, 0, 0.564696, 0, 0, 0, 0.553917, 2.35076, 0, 0, 1, 0, 0, 1, 1
1, 1, 0.971535, 0, 0.539272, 0.918963, 0, 0, 0.932912, 0, 0, 0, 0.520437, 0, 0.515479, 1.84135, 0, 1, 1, 0, 0, 0, 1
1, 1, 0.972953, 0, 0, 0, 0, 0, 0.865618, 0, 0, 0, 0, 0, 0.809877, 0.930324, 0, 0, 0, 0, 0, 0, 0
1, 1, 0.974319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.543739, 1.09175, 0.93189, 0, 0, 0, 0, 0, 0, 0
1, 1, 0.973762, 0, 0.580238, 0.711867, 0, 0, 1.12892, 0, 0, 0, 0.602256, 0.634274, 0.778868, 0, 0, 1, 0, 0, 1, 1, 0
1, 1, 0.971474, 0, 0.803853, 0, 0, 0, 0.691857, 0, 0, 0, 0, 0.700565, 1.36492, 0.550243, 0, 0, 0, 0, 0, 1, 0
1, 1, 0.970687, 0.603916, 1.40424, 0, 0, 0, 0, 0, 0, 0, 0, 0.837199, 1.61064, 0.563568, 0, 0, 0, 0, 0, 1, 0
1, 1, 0.969726, 0.548795, 0.943257, 0.538835, 0, 0, 0, 0, 0, 0, 0.540304, 0.998957, 1.75791, 0.643616, 0, 0, 0, 0, 0, 1, 0
1, 1, 0.967061, 0.540748, 0.863119, 0.642648, 0, 0, 0, 0, 0, 0, 0, 0.952802, 1.31076, 0.73795, 0, 0, 0, 0, 0, 1, 0
1, 1, 0.969115, 0.897573, 1.24239, 0.619499, 0, 0, 0, 0, 0, 0, 0, 1.10627, 1.70243, 0.607138, 0, 0, 0, 0, 0, 1, 0
1, 1, 0.967527, 0.779864, 0.662901, 0, 0, 0, 0.962771, 0, 0, 0, 0, 1.19073, 1.62021, 0.582199, 0.520733, 0, 0, 1, 0, 1, 0
1, 1, 0.966391, 0.624541, 0.933495, 0, 0, 0, 0.676267, 0, 0, 0, 0, 0.827381, 1.15869, 0.963113, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.96913, 0.552136, 0.753273, 0.706671, 0, 0, 1.09215, 0, 0, 0, 0, 1.02845, 1.3311, 1.23201, 0, 0, 1, 0, 1, 1, 0
1, 1, 0.965741, 0, 0, 0.702081, 0, 0, 0, 0, 0, 0, 0.686081, 0.994257, 1.26933, 0.932885, 0, 0, 1, 0, 0, 0, 0
1, 1, 0.966179, 0.698026, 0.715624, 0, 0, 0, 0.596856, 0, 0, 0, 0, 0.869147, 0.923915, 0.824396, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.96799, 0, 0.650523, 0.594044, 0, 0, 0.869476, 0, 0, 0, 0.800939, 0.961677, 1.2686, 0.596266, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.968539, 0, 0.592785, 0, 0, 0, 0.621001, 0, 0, 0, 0.57663, 0.892991, 1.1964, 0, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.967482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.839589, 1.31382, 0.791284, 0.502069, 0, 1, 0, 0, 0, 0
1, 1, 0.967817, 0.601439, 0, 0.519537, 0, 0, 0, 0, 0, 0, 0, 1.08363, 1.40227, 0.556085, 0.505385, 0, 1, 1, 0, 1, 0
1, 1, 0.964702, 0, 0.558547, 0, 0, 0, 0, 0, 0, 0, 0, 1.12998, 1.60643, 0, 0.5179, 0, 1, 1, 0, 1, 0
1, 1, 0.967806, 0.527123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17769, 1.40301, 0, 0.524755, 0, 1, 1, 0, 1, 0
1, 1, 0.967117, 0, 0, 0.51933, 0, 0, 0, 0, 0, 0, 0, 0.987908, 1.15762, 0, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.967563, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.851685, 0.581166, 1.54036, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.967613, 0, 0, 0, 0, 0.522133, 0, 0, 0.631187, 0, 0, 0, 0, 2.49921, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.978582, 0, 0, 0, 0, 0.595655, 0, 0.621281, 0.563286, 0, 0.612552, 0, 0, 4.88679, 0, 0, 1, 0, 1, 1, 0
1, 1, 0.975023, 0, 0.801024, 0, 0, 0.590013, 0, 0.742266, 0.964641, 0, 0, 0, 0, 4.34563, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.944726, 0, 0, 0, 0, 0.618112, 0, 0.6938, 1.11719, 0, 0.883455, 0, 1.41529, 2.9492, 0, 0, 0, 1, 1, 0, 0
1, 1, 0.782465, 0, 0, 0, 0, 0.931827, 0, 1.15543, 0.70718, 1.01885, 1.41115, 0.978778, 2.60694, 0.976169, 0, 1, 0, 1, 1, 1, 0
1, 1, 0.838304, 1.07586, 1.38392, 0, 0, 0.785956, 0, 0.712489, 0.718515, 1.46967, 0, 1.77577, 2.94739, 1.79033, 0, 1, 0, 0, 1, 0, 0
1, 1, 0.727759, 0, 1.31382, 0, 0, 0.592569, 0, 1.01664, 0, 1.4903, 0.844423, 1.73429, 2.96366, 1.23821, 0, 1, 0, 1, 1, 1, 0
1, 1, 0.787317, 0.902258, 1.30341, 0, 0, 0.614656, 0, 0.869382, 0, 0.530119, 0.724014, 0, 2.40473, 0, 0, 1, 0, 0, 1, 0, 0
1, 1, 0.790309, 0, 0, 0, 0, 0.671856, 0, 0.697619, 0.911481, 0, 1.0054, 0, 3.22872, 2.04928, 0, 0, 0, 0, 1, 0, 1
1, 1, 0.874214, 0, 0, 0, 0, 0.552257, 0, 0.80415, 1.229, 0, 0.787738, 0, 2.02053, 4.21344, 0, 0, 0, 0, 1, 0, 0
1, 1, 0.931209, 0.854796, 0, 0, 0, 0.817533, 0, 0.90327, 1.21487, 0, 0, 0, 0, 5, 0, 0, 1, 0, 0, 1, 0
1, 1, 0.96722, 0, 0.554489, 0, 0, 0.800563, 0, 0.902533, 1.17382, 0, 0, 0, 0, 5, 0, 0, 1, 0, 1, 0, 0
1, 1, 0.970383, 0, 0, 0, 0, 0.863778, 0.863637, 0.912556, 1.08524, 0, 0, 0, 0, 4.66237, 0, 0, 1, 0, 1, 0, 0
1, 1, 0.971807, 0, 0.83069, 0, 0, 0.997753, 0.708506, 1.10124, 1.57472, 0, 0, 0, 0, 3.4179, 0, 0, 1, 0, 1, 1, 0
1, 1, 0.969797, 0, 0.829068, 0, 0.530168, 0.999058, 0.525496, 1.05793, 1.65857, 0, 0, 0, 0, 2.97187, 0, 0, 1, 0, 1, 0, 0
1, 1, 0.968425, 0, 0.705718, 0, 0.562014, 0.985625, 0.749379, 1.02474, 1.57111, 0, 0, 0, 0, 3.26211, 0, 0, 1, 0, 1, 0, 0
1, 1, 0.966046, 0, 0, 0, 0, 1.04728, 0.637953, 1.12271, 1.82972, 0.633305, 0, 0, 0.794551, 2.35993, 0, 0, 1, 0, 1, 0, 0
1, 1, 0.963467, 0, 0, 0.552497, 0, 1.17049, 0.611238, 1.11806, 2.08121, 1.00716, 0, 0, 0.701294, 2.53063, 0.517898, 0, 1, 0, 1, 0, 0
1, 1, 0.957385, 0, 0, 0.684484, 0, 1.1691, 0.896197, 1.19088, 2.00982, 0.602524, 0, 0, 0.885192, 1.73664, 0.529069, 0, 1, 0, 1, 0, 0
1, 1, 0.957069, 0, 0, 0.577842, 0, 1.24838, 0.504892, 1.22451, 2.08904, 0.634866, 0, 0, 0.819385, 2.49601, 0, 0, 1, 0, 1, 1, 0
1, 1, 0.955519, 0, 0, 0.590024, 0, 1.07941, 1.2228, 1.08422, 1.95309, 0.865169, 0, 0, 0, 2.81291, 0.665255, 0, 1, 0, 1, 0, 0
1, 1, 0.953662, 0, 0, 0.562057, 0, 1.01822, 0.931567, 0.963526, 2.11288, 0.745451, 0, 0, 0, 3.42339, 0.592764, 0, 1, 0, 1, 0, 0
1, 1, 0.954982, 0, 0, 0.660418, 0, 1.06869, 1.05342, 1.09417, 2.23884, 0.860983, 0, 0, 0, 3.53208, 0.601413, 0, 1, 0, 1, 1, 0
1, 1, 0.951424, 0, 0, 0.670117, 0, 1.06519, 0.88779, 1.09714, 2.15453, 0.834331, 0, 0, 0, 4.12583, 0.718541, 0, 1, 0, 1, 0, 0
1, 1, 0.961409, 0, 0.597656, 0, 0, 1.20934, 0.590737, 1.29687, 2.47764, 1.00756, 0, 0, 0, 4.77727, 0.812498, 0, 1, 0, 1, 0, 0
1, 1, 0.958652, 0, 0, 0.663569, 0, 1.42331, 0.638153, 1.53177, 2.69835, 1.21381, 0, 0, 0, 5, 0.838433, 0, 1, 0, 1, 0, 0
1, 1, 0.957354, 0, 0, 0.539284, 0, 1.58717, 0.615972, 1.70761, 2.98319, 1.09966, 0, 0, 0, 5, 0.89457, 0, 1, 0, 1, 0, 0
1, 1, 0.956356, 0, 0, 0.544649, 0, 1.62147, 0.565506, 1.79779, 3.02471, 0.933843, 0, 0, 0, 5, 0.885034, 0, 1, 0, 0, 0, 0
1, 1, 0.961451, 0, 0, 0.651896, 0, 1.75719, 0.535282, 1.96928, 3.26989, 1.04393, 0, 0, 0, 5, 0.867324, 0, 1, 0, 0, 1, 0
1, 1, 0.961061, 0, 0.584303, 0.82503, 0, 1.70641, 0.598118, 1.93007, 3.19645, 1.13311, 0, 0, 0, 4.72223, 0.766846, 0, 1, 0, 0, 1, 0
1, 1, 0.961948, 0, 0, 0.721612, 0, 1.71951, 0.821962, 1.98774, 2.89893, 1.09555, 0, 0, 0, 4.5881, 0.689863, 0, 1, 0, 1, 1, 0
1, 1, 0.961549, 0, 0.546398, 0.896898, 0, 1.6407, 1.33943, 2.04134, 2.8679, 1.63395, 0, 0, 0, 5, 0.622006, 0, 1, 0, 1, 1, 0
1, 1, 0.96218, 0, 0, 0.915507, 0, 1.52038, 1.14948, 1.75882, 2.6651, 1.5555, 0, 0, 0, 3.98649, 0, 0, 1, 0, 1, 0, 0
1, 1, 0.9567, 0, 0, 1.28472, 0, 1.53391, 0.883265, 1.82496, 2.98558, 1.34405, 0, 0, 0, 4.19413, 0, 0, 1, 0, 1, 1, 0
1, 1, 0.962001, 0, 0, 0.64388, 0, 1.66994, 0.634535, 1.96017, 2.91889, 1.46117, 0, 0, 0, 4.3596, 0, 0, 1, 0, 1, 1, 0
1, 1, 0.964084, 0, 0.559222, 0.79897, 0, 1.70345, 0.627901, 1.91063, 3.03067, 1.22537, 0, 0, 0, 5, 0.621513, 0, 1, 0, 1, 1, 0
1, 1, 0.960783, 0, 0, 0.694232, 0, 1.56213, 0.735988, 1.78295, 2.97951, 1.56471, 0, 0, 0, 5, 0.734037, 0, 1, 0, 0, 1, 0
1, 1, 0.959, 0, 0, 0.700074, 0, 1.53462, 0.767258, 1.79884, 2.97255, 1.39059, 0, 0, 0, 5, 0.77722, 0, 1, 0, 0, 1, 0
1, 1, 0.957736, 0, 0, 0.745748, 0, 1.55394, 1.17611, 1.84075, 2.99981, 1.58444, 0, 0, 0, 5, 0.92936, 0, 1, 0, 0, 1, 0
1, 1, 0.970463, 0, 0, 0.560836, 0, 1.66124, 0.656967, 1.93705, 2.93116, 1.33896, 0, 0, 0, 5, 0.702283, 0, 1, 0, 0, 1, 0
1, 1, 0.973111, 0, 0, 0.720054, 0, 1.74608, 1.13839, 1.99682, 3.12924, 1.43594, 0, 0, 0, 5, 0.72612, 0, 1, 0, 0, 1, 0
1, 1, 0.972388, 0, 0, 0.600514, 0, 1.74504, 0.696413, 1.94934, 3.09568, 1.18736, 0, 0, 0, 5, 0.713988, 0, 1, 0, 0, 0, 0
1, 1, 0.972529, 0, 0, 0.931356, 0, 1.78194, 0.719463, 1.98569, 3.08591, 1.49102, 0, 0, 0, 5, 0.664525, 0, 1, 0, 0, 0, 0
1, 1, 0.971789, 0, 0, 0.835618, 0, 1.74306, 0, 1.90525, 3.11007, 1.39229, 0, 0, 0, 5, 0.712652, 0, 1, 0, 0, 0, 0
1, 1, 0.972942, 0, 0, 0.72367, 0, 1.65997, 0.716153, 1.86642, 3.07999, 1.27956, 0, 0, 0, 5, 0.757937, 0, 1, 0, 0, 0, 0
1, 1, 0.973007, 0, 0, 1.00652, 0, 1.61843, 0.677488, 1.8203, 2.76645, 1.50859, 0, 0, 0, 5, 0.758482, 0, 1, 0, 0, 0, 0
1, 1, 0.968653, 0, 0, 1.22036, 0, 1.66254, 1.08373, 1.84069, 2.89276, 1.25041, 0, 0, 0, 5, 0.843786, 0, 1, 0, 0, 0, 1
1, 1, 0.95513, 0.757204, 1.0837, 1.2834, 0, 1.63797, 1.12818, 1.60515, 2.77957, 1.07213, 0, 0, 0, 5, 0.949583, 0, 1, 0, 0, 0, 1
1, 1, 0.942871, 1.76968, 1.58898, 1.40968, 0, 1.57492, 1.34034, 1.55637, 2.64717, 0.634807, 0, 0, 0, 5, 1.06214, 0, 1, 0, 0, 0, 1
1, 1, 0.925376, 1.9325, 1.40037, 1.35002, 0, 1.35272, 1.71178, 1.33783, 2.33238, 0, 0, 0, 0, 5, 1.02526, 0, 1, 0, 0, 0, 1
1, 1, 0.926314, 1.98799, 1.68681, 1.56087, 0, 1.20585, 1.32706, 1.1521, 2.3575, 0, 0, 0, 0, 5, 0.986221, 0, 1, 0, 0, 0, 1
1, 1, 0.942339, 1.96093, 1.53205, 1.4536, 0, 1.14458, 1.1323, 1.06847, 2.1093, 0, 0, 0, 0, 5, 0.895341, 0, 1, 0, 0, 0, 1
1, 1, 0.946507, 1.78767, 1.12606, 0.788425, 0, 1.16178, 0.836909, 1.03129, 1.75349, 0.668247, 0, 0, 0, 5, 0.668934, 0, 1, 0, 1, 0, 1
1, 1, 0.956367, 1.77796, 0.977978, 0.701231, 0, 1.03539, 0.918798, 0.897103, 1.65441, 0, 0, 0, 0, 5, 0.606205, 0, 1, 0, 1, 0, 1
1, 1, 0.963226, 2.18757, 1.68568, 0.949689, 0, 1.11204, 0, 0.979066, 1.00793, 0, 0, 0, 0, 4.82221, 0.509881, 0, 1, 0, 1, 0, 1
1, 1, 0.960622, 1.96578, 1.84726, 1.37523, 0, 1.17341, 0, 1.15073, 0.971664, 0, 0, 0, 0, 4.32156, 0.627365, 1, 1, 0, 1, 0, 1
1, 1, 0.937382, 1.76647, 1.7813, 1.23172, 0, 0.98804, 0.974079, 1.07314, 0.802298, 0, 0, 0, 0, 4.22734, 0.847751, 0, 1, 0, 1, 0, 1
1, 1, 0.955316, 1.79234, 2.17612, 0.88229, 0, 1.08161, 0.831173, 1.20662, 1.06128, 0, 0, 0, 0, 3.90894, 0.850405, 0, 1, 0, 0, 0, 1
1, 1, 0.961665, 1.65127, 2.05025, 1.05607, 0, 1.24123, 0.649558, 1.39053, 1.42119, 0.696161, 0, 0.511259, 0, 4.16942, 0.742099, 0, 1, 0, 0, 0, 1
1, 1, 0.966197, 1.67491, 2.2129, 0.898019, 0, 1.24555, 0, 1.3543, 1.35356, 0.702137, 0, 0, 0, 4.4807, 0.671018, 0, 1, 0, 0, 0, 1
1, 1, 0.962529, 1.70227, 2.18051, 1.29546, 0, 1.17684, 0, 1.29104, 1.44903, 0.517088, 0, 0, 0, 4.67944, 0.836769, 0, 1, 0, 0, 0, 1
1, 1, 0.953705, 1.95145, 1.90139, 1.36742, 0, 1.28869, 1.14943, 1.42412, 1.38716, 0, 0, 0, 0, 5, 0.907757, 0, 1, 0, 0, 0, 1
1, 1, 0.952996, 1.8663, 1.85332, 1.24271, 0, 1.11545, 0, 1.17361, 1.38474, 0, 0, 0, 0, 5, 0.837377, 0, 1, 0, 0, 0, 1
1, 1, 0.956214, 1.66725, 1.7267, 0.911623, 0, 1.08607, 0, 1.05757, 1.35959, 0, 0, 0, 0, 5, 0.727939, 0, 1, 0, 0, 0, 1
